,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,pre
2794,0.249542422,0.771389145,-0.437958654,0.593287581,0.330360344,-0.400656713,0.039508547,-0.281852629,0.472315119,0.513763349,1.786484895
2994,0.790011925,-0.612869086,-0.476442672,0.016773604,-0.318495473,0.260701143,0.476961894,-0.465914834,-0.6813437,0.753604947,-0.483869763
2231,0.662156103,0.881719187,0.889482981,-0.735827922,0.108859737,0.486891311,0.947592207,-0.041418788,0.876356243,0.316713583,2.387490455
548,-0.754818888,0.127510249,-0.248528089,0.325061701,0.13379387,-0.535618035,-0.897389039,0.45479731,0.203506253,-0.287313705,-0.440215278
2617,0.590331606,-0.930273961,0.284104492,0.521173176,0.219926793,-0.665517821,-0.47993761,0.408581013,0.107562594,0.237254666,-1.18961929
1495,-0.706665964,0.911122664,0.635682587,0.398646393,0.611198813,-0.247909037,-0.183784366,-0.235604977,0.289804037,-0.412007452,1.157507234
1084,-0.250950327,0.424121612,-0.758836035,0.741391737,-0.2237064,0.354027261,-0.848674353,-0.495360048,0.349215252,0.486158054,0.589055205
2672,-0.479589864,-0.990948237,-0.96323464,0.648685349,-0.026454019,0.649778622,0.11842639,-0.25901141,-0.896746985,-0.177929867,-2.563979966
1203,0.039682832,0.996423559,-0.227472485,-0.577665442,0.21335925,0.196073837,-0.444066694,0.787292509,0.3387774,0.793379973,2.057247988
3169,-0.536508051,-0.266742775,-0.522777264,-0.173207864,-0.022230009,-0.374948045,0.327427613,0.485654332,-0.542398252,0.961335804,-1.105313271
3651,-0.564178318,0.122364221,-0.53695503,0.017925927,-0.401834664,0.877054619,-0.12999716,0.056535134,-0.881779368,-0.090135702,-0.364511217
976,0.342174746,0.144203205,0.335079958,0.304368922,-0.137291974,0.335741167,0.117593707,-0.813485986,0.343446367,0.43350624,0.617792613
4718,0.398159949,0.651241849,-0.847450546,-0.436543458,-0.451252318,-0.400401186,0.733422576,-0.439467694,0.17710582,-0.011646321,1.640052278
2365,-0.669086094,-0.215171787,-0.506619067,0.694576077,0.757832574,0.454415078,-0.605516694,-0.489300129,0.887363649,0.214752373,-1.169843163
1752,-0.241012201,-0.961091984,0.55322619,0.293065396,-0.242183787,-0.42614916,0.029847907,0.537218592,-0.698670317,-0.306686905,-2.10842487
4427,0.382615444,-0.127066341,-0.985276095,-0.33876444,0.290153525,-0.094958279,0.642651866,0.788675746,0.471306097,-0.103467338,0.031749495
629,-0.858927173,-0.592914501,-0.199239722,0.510275658,0.320553737,0.875345727,0.707990799,-0.569792187,0.407365441,0.05756113,-2.209039449
1774,-0.733697148,0.524342164,0.903991616,-0.019135382,-0.030367068,-0.468459971,0.090169637,0.224482333,-0.623666826,-0.676691621,0.394690688
4582,-0.984964883,0.248224134,0.568442676,-0.721153865,-0.310926493,-0.046943123,0.533575825,-0.940779865,-0.029042167,-0.467140825,-0.522665428
4007,-0.003325285,0.889845586,-0.255975066,0.720911569,-0.985343558,0.413512538,0.159515509,0.588589193,0.255676354,-0.030168461,1.763614613
2228,0.777769115,0.028466436,0.270625364,0.23409235,-0.019862902,-0.696948935,0.524156774,-0.388908638,-0.119467136,-0.977651326,0.870597803
2372,0.423919188,0.3812305,0.602543341,-0.078228766,-0.249939957,-0.15831635,-0.907318228,0.0010745,-0.092043593,0.968492353,1.316355356
1411,0.629889699,-0.82349194,-0.159385138,-0.418354902,0.823569482,0.06611308,-0.823225872,-0.885697224,-0.67460372,0.978113101,-0.975231632
3426,-0.739753603,-0.797639594,-0.4274552,0.816569076,0.950379025,0.950645752,0.083996659,-0.815728297,0.019131488,-0.81926465,-2.468679896
1754,-0.081094484,-0.499995349,0.285280606,0.103435593,0.111418973,0.532190213,-0.502519677,0.706799582,0.299291852,0.233491193,-1.069909554
910,0.803635101,0.75116803,-0.661373299,0.347868675,0.158453438,0.217386808,-0.456918985,-0.611371757,-0.774006286,-0.485407845,2.344363118
3023,-0.567241927,0.98480587,-0.076638326,-0.953963626,-0.754413399,0.432731414,0.734727847,-0.089842891,0.415647843,0.750588521,1.320708508
4656,0.825161485,0.954819019,0.99720339,-0.479571057,0.989701887,0.359018919,-0.800566667,-0.476367652,0.048265321,-0.17695884,2.850321873
3135,-0.436641895,-0.029526519,0.326645435,-0.506133376,0.724970373,-0.495218836,0.163277464,0.163265266,-0.634583472,-0.650221391,-0.467097099
1437,0.437769588,0.500421468,-0.185058721,0.020873914,-0.958302494,0.509805051,0.127557403,0.574889722,-0.680374799,-0.883295198,1.458488327
4471,-0.345320024,0.249978075,0.611647675,0.418789301,0.747095857,0.37437029,-0.455462545,-0.195259027,-0.401329777,-0.253820054,0.198415383
3758,0.552016528,-0.476392604,0.435496714,0.675635239,0.966015522,-0.274904723,-0.481445194,-0.927940457,0.189551959,-0.918296034,-0.348729577
4356,-0.580958829,0.162746163,-0.948560762,-0.314872326,0.648411531,-0.241533456,-0.719363012,-0.887437882,-0.503446077,0.474448058,-0.263318502
3360,0.841676627,-0.409060738,0.733430091,0.260863954,0.708454548,-0.004936442,0.067553897,0.7283489,0.254850996,-0.032955085,0.066264744
1239,0.584793267,0.227444169,-0.089164072,-0.879680144,0.215865349,0.256620331,0.907805265,0.488697095,-0.419957398,0.680996334,0.987596149
3803,-0.193357981,0.266370907,-0.730057054,0.346140451,0.15029293,0.048227952,0.511403561,-0.725681538,0.86206413,-0.426480039,0.226062977
538,-0.503104989,0.580478166,-0.036548519,-0.401054644,0.236653856,-0.741233721,0.203814977,0.480107509,0.833928419,-0.428362906,0.654752211
2620,-0.252354541,0.719818256,-0.963294678,0.336867048,0.075335362,0.939657613,0.569250759,-0.81825432,0.434430693,-0.976420859,1.033611094
613,-0.513786005,0.579424046,-0.188817511,0.420830367,-0.075967837,-0.448998907,0.713620267,0.168541821,0.260652881,0.012604991,0.599397854
2889,0.683819376,0.012333613,0.813933294,0.772698426,-0.045806745,0.812146049,0.890212751,0.525318083,0.410465462,0.76477833,0.661819418
3206,0.170874637,-0.155013933,0.906716825,0.326467542,0.428874192,0.762917552,-0.916714042,0.676414434,-0.257558083,0.75841844,-0.051030996
4828,0.567832172,-0.705276356,-0.395321826,0.476859733,0.246814266,-0.886069069,0.752287364,0.808695313,0.717355628,-0.60385048,-0.88501363
1519,-0.493712979,-0.006792915,-0.50049909,0.943771914,-0.596674621,0.408272991,-0.47931398,0.256435122,-0.756599305,0.164126804,-0.499008459
543,-0.955446478,0.683925462,-0.631232131,0.304764746,0.493110063,-0.628783213,-0.782971934,-0.470082968,0.995886482,0.729452277,0.411264541
4531,-0.800107447,-0.403748636,0.453676533,-0.262505359,-0.263524457,-0.271821513,0.874925825,-0.504385585,0.791261643,0.09897876,-1.689200302
3035,-0.660306078,-0.275515096,-0.04131555,-0.281424367,0.849225884,-0.147133603,-0.698947967,-0.235311045,-0.192654392,0.764753443,-1.191333371
1590,-0.50773262,-0.879898056,0.495691745,0.940668671,-0.188315959,-0.427735208,0.269581303,-0.229720716,-0.690913849,0.817439826,-2.250808449
1250,0.457838846,0.402745424,0.463071272,-0.315630025,0.825383555,0.798962647,-0.579737222,-0.582108578,-0.655401717,-0.843332226,1.313445291
1643,-0.136106458,0.339897053,-0.667251942,0.59900997,0.325330381,-0.312838662,0.708381003,-0.620408108,-0.420998537,-0.807695993,0.47788114
4738,-0.63149864,-0.084936816,0.561362059,-0.498398063,-0.850270928,0.265463841,-0.542105446,-0.568854878,-0.325195371,0.400343648,-0.751372396
1180,0.30033995,-0.06462889,0.196045279,0.004816964,0.196435314,0.398879975,-0.907051776,0.055847475,-0.67793751,0.79912383,0.250127197
991,-0.782422216,0.448044998,-0.521299608,-0.348109833,0.500189255,0.279164861,-0.942816303,0.90145334,0.612409724,-0.589008206,0.114257254
806,-0.590338509,0.000838282,0.080889205,-0.487109934,0.670411404,-0.350229351,0.260675766,-0.147033575,-0.039507813,0.49015295,-0.614653778
4576,-0.473390089,-0.544657187,-0.955985087,-0.503988289,0.698871576,-0.149666567,-0.89539624,0.797567897,0.664552129,0.615828432,-1.588848714
2803,-0.371519562,-0.46848157,0.624007187,0.96874445,-0.453018271,-0.783985355,0.63905815,0.724074389,-0.31441703,-0.936950722,-1.272305302
4806,-0.734604239,0.735020536,-0.176671438,-0.562477779,0.25570228,0.974216663,-0.643119289,0.796614693,-0.389700947,0.375102003,0.733298991
3312,0.316030316,0.193974079,-0.723313335,-0.032096998,-0.973836968,0.813769687,-0.826201033,0.226719902,-0.81924805,-0.839109225,0.738701595
1003,0.92415363,0.537978564,0.961305895,-0.157618557,0.983088506,-0.027321123,0.591518777,-0.619404154,-0.450155808,0.553215053,2.037292041
882,0.746468505,-0.109629062,-0.645633043,0.164162151,0.742980067,-0.0855841,0.409493839,0.116006783,0.983771147,0.579554771,0.446132883
2974,-0.899158592,0.343353408,-0.286972822,0.961388792,0.539335509,-0.964316935,0.215728512,0.5726274,0.19568742,-0.691792429,-0.2156729
1951,-0.258135668,0.622915249,-0.994408132,0.944445253,0.216887737,-0.636148901,0.108210631,-0.703517142,-0.429638854,-0.743939146,0.967670794
2493,-0.350249317,0.801306382,0.577134136,0.435098448,0.276891125,-0.205220075,0.861398524,-0.77955767,0.60556726,0.65046863,1.206724731
4634,0.993306338,-0.835761941,-0.524085552,-0.312177943,-0.880531247,-0.598504111,0.236913389,0.663861117,-0.706792946,-0.676661507,-0.641901226
668,-0.28509237,0.004186101,0.601630444,0.046235289,-0.073820153,0.615480668,-0.562897039,0.314969454,-0.074784611,-0.849174963,-0.231907473
1043,-0.018036918,-0.947559925,0.396615865,-0.852237427,-0.253218048,0.672539752,-0.973054915,-0.129927998,0.570481797,0.51770665,-1.891806145
4499,0.695074837,0.164720379,-0.078157106,-0.897455329,0.808050036,-0.747185172,-0.626889911,-0.805059862,-0.3165075,-0.989122885,1.114330244
2358,0.861200583,0.270341764,-0.640992867,0.59573976,0.048918858,-0.138661263,0.376895264,0.594772112,0.310877968,0.913271907,1.372092531
4481,0.657695082,-0.650539216,-0.123901947,0.845694502,-0.972354643,0.655115993,0.794942307,-0.766295372,0.068207825,0.192443349,-0.73189984
2946,-0.527537639,-0.630654137,0.960238486,-0.158155818,-0.698801215,0.79929832,0.498871057,-0.652009434,-0.370690433,0.647476147,-1.829478241
2730,0.443679582,0.593962791,0.556431572,-0.149192173,-0.534737533,-0.877140508,-0.685987082,0.000642867,0.940206381,-0.06766399,1.760860337
4478,-0.238850812,-0.335282826,0.54029488,-0.374522886,-0.683770048,0.709380739,0.465810285,-0.355560055,0.194953025,-0.516401586,-0.96237399
2778,0.237619538,0.541628729,0.978556658,-0.208603741,-0.620378975,0.967561837,0.830725369,0.869487731,-0.16057848,-0.55851793,1.308181293
4003,-0.673840449,-0.08411724,0.288099195,-0.286407609,-0.023127078,0.74995263,0.749322053,0.511503674,0.839295411,0.039168819,-0.957132727
3230,-0.20897276,0.24122951,0.269628518,0.156808867,-0.408319116,-0.898302806,-0.838304101,0.147790132,-0.344296685,-0.119458788,0.411619504
3710,0.759735469,0.178211779,-0.914572213,-0.90000905,-0.946025847,0.731955145,-0.137690826,0.495501013,0.407897938,-0.814133843,1.071796346
4113,0.024115221,-0.549363112,0.350244884,0.725774161,-0.937801468,-0.41359362,-0.594730179,0.620619167,0.645566626,0.737175541,-0.999874306
2682,-0.616137553,0.465195842,0.918864407,-0.520158223,-0.634096156,0.327266211,0.373651226,-0.68996311,0.991938478,0.923204302,0.281906143
4096,-0.112447146,0.639075874,-0.464663027,0.71773154,0.452234948,0.449395722,-0.218930454,0.340205097,-0.717956683,-0.886611987,1.166008749
135,-0.455112073,-0.30307366,0.736290267,0.110825591,0.564063094,-0.647838278,-0.964928757,0.323768188,0.178320654,-0.742326043,-0.943823409
4933,-0.517663059,-0.076285338,0.140330684,-0.061624305,-0.038338564,0.457144531,-0.26182428,0.576040021,0.342190859,0.426717863,-0.685847298
526,-0.025089566,-0.66018075,-0.528471013,0.595937061,0.818500013,-0.720636759,0.861075296,-0.838018987,-0.609073396,0.838123516,-1.420373248
2255,-0.671042356,-0.321381293,-0.718829092,0.816707056,-0.648950032,0.726572099,-0.026259708,0.317867508,0.956144312,0.670386623,-1.427104913
1657,0.474093769,-0.669833343,-0.601011976,0.473448387,0.30612804,-0.500158572,-0.793559228,0.547958779,-0.382761395,-0.401727739,-0.800724265
979,-0.798729926,-0.521968561,-0.501994597,0.973827382,0.756799243,-0.719005012,-0.137294563,0.401803581,-0.701590155,-0.897894499,-1.837929695
641,0.425580841,0.594489149,-0.716188638,0.949514827,0.485560135,-0.107770503,-0.293851916,0.733617718,0.695183879,0.853464306,1.607974616
2102,-0.397610685,-0.390750966,0.750610066,0.996087495,0.22828659,-0.701701713,-0.707463732,0.919963129,0.870131513,0.989567213,-1.087604497
3985,0.427961413,0.272259912,0.946300049,-0.565296515,0.337114037,0.475179781,0.850137257,0.106492466,0.887284976,0.940914999,0.923222002
1892,-0.929282609,0.740054121,0.405139495,0.894071349,0.653127456,-0.463383454,-0.949552975,0.218177764,-0.238808306,0.76557256,0.655081334
2764,-0.487771896,-0.252754721,-0.422378882,0.838400676,0.414506493,0.678026025,0.632244909,-0.968238418,0.293153354,-0.510863948,-1.137747927
2565,-0.358945416,-0.49476468,-0.190739572,-0.019255139,0.346239283,0.76046314,0.245252465,-0.983544462,0.097378472,-0.823249054,-1.452337249
4334,0.023906103,-0.324522702,-0.328714399,0.353686239,0.974840588,-0.011954994,-0.380673046,0.18548027,-0.330943907,-0.556552075,-0.620521602
2600,-0.25547165,0.853678892,0.623159362,-0.065276404,0.494907654,0.518784942,-0.34493479,0.133647371,0.4174588,-0.723038512,1.479991271
1521,-0.74838148,-0.774719426,-0.590155558,-0.712418068,-0.348931855,-0.267629207,-0.600950598,-0.646684064,-0.490710997,-0.994469932,-2.297347576
3847,-0.691603548,-0.286633568,0.883805903,0.465428947,0.23636457,-0.637648531,-0.859788369,-0.027722066,-0.901998521,-0.713683339,-1.121562183
1507,0.511372603,0.297084707,-0.820779381,0.091313743,-0.226980137,-0.377915384,-0.303036323,-0.091880591,-0.87347706,0.58609597,1.147521064
4002,-0.325836587,-0.45314791,0.411063374,-0.16077865,-0.144792749,0.910541723,0.154406647,-0.03377968,-0.794185163,-0.144745328,-1.260238302
4918,-0.504597672,-0.942443585,0.06895275,-0.960570761,0.269281422,0.714144914,0.436966654,0.186533615,0.710001239,0.210008767,-2.511282278
1431,0.925926899,0.118971482,0.559966968,-0.694437535,-0.263021665,-0.847317378,-0.017847189,0.750258285,-0.925678922,0.069712872,1.303916661
2510,-0.875793719,-0.378206838,0.153402637,-0.02041787,0.389078179,-0.133308471,-0.894405746,-0.178797172,-0.056574013,0.379374745,-1.591061003
4475,0.280689628,0.006665939,-0.056975191,-0.484413752,0.563091305,-0.673720718,0.490475103,-0.005008932,-0.112750479,-0.67888115,0.292686279
1831,0.046788577,0.680917008,-0.195578294,-0.946106627,-0.762852823,0.332138825,0.612005835,0.789392107,0.500666788,-0.028831753,1.355682401
4569,0.215947981,0.088345804,0.911613565,-0.847095899,0.358428644,-0.825360259,-0.808542606,0.002629402,-0.168447599,0.843950476,0.546133143
70,-0.049563718,-0.856433717,0.043553247,0.351635805,-0.816393461,0.035845626,-0.078066617,0.191257879,-0.936894464,0.406136293,-1.734470245
1224,0.54540392,-0.176428389,0.551648408,-0.077681581,0.721397628,0.153412424,0.048808287,-0.859490444,0.893730216,-0.306771206,0.177445592
728,0.478428681,0.914409887,0.848446784,0.899422146,0.050923571,-0.639484024,0.295361721,0.574368034,0.605963735,0.771361702,2.385098836
3046,-0.416811346,0.915910417,-0.091253588,-0.399507965,-0.879610415,-0.536204753,0.638107072,-0.10512767,-0.7845944,0.936252773,1.427717126
1530,0.078930918,-0.221197766,-0.656293075,-0.270320162,0.562373296,0.264358433,-0.533868532,0.849592622,0.871604115,0.203971592,-0.400042341
3906,-0.712699539,0.562829675,-0.970920168,0.739681653,0.849222992,-0.006153379,-0.590430304,-0.785394252,-0.560521347,0.80033239,0.388875359
2726,0.60339822,0.271012336,0.314125559,0.561146444,-0.603540379,-0.474907754,0.642075978,-0.48022785,0.988546967,-0.792022956,1.139765091
2605,0.885869961,-0.254772362,-0.654088587,-0.169100991,-0.49821984,0.861280851,-0.933906141,-0.959527829,0.525834675,0.748609943,0.362592064
472,-0.653824113,-0.973586845,-0.740027417,0.571439615,-0.068643907,0.043254134,0.325692623,0.049751423,-0.325331301,-0.369935399,-2.692166852
4644,-0.244842557,-0.273727975,-0.086858075,0.698669987,-0.707131482,-0.838874471,-0.064141578,0.99635865,-0.834501268,-0.010761474,-0.715008304
660,0.074394335,0.039173426,-0.770425004,-0.11066795,-0.161810354,0.725502291,-0.21496716,0.14233591,-0.775573254,0.248648769,0.117994467
57,-0.054126991,0.434996179,0.045642813,-0.552119512,-0.277445077,-0.49506932,0.22880376,-0.11501046,-0.419195997,-0.423377499,0.8482629
2034,0.800316259,-0.306222811,-0.117094269,0.32025179,-0.153764213,-0.330104357,-0.775335292,0.532800934,0.913766253,0.017562993,0.253500921
1412,0.625393122,-0.83033676,-0.918293085,-0.389360278,0.269312837,0.685063189,-0.639257663,-0.435200428,0.708343331,-0.667796639,-1.101547852
4217,-0.252974597,-0.257347225,-0.646930673,0.116266644,0.176855844,-0.691279797,-0.910432262,-0.629993119,0.387948182,0.445708514,-0.736684199
246,-0.574707851,0.645704614,-0.386183504,0.876462808,-0.590068608,0.438482222,0.438130205,-0.675810662,-0.108435937,-0.445359511,0.645490793
3184,0.781863283,0.02012055,-0.971282153,0.830986447,0.233488191,0.752008832,0.033999047,-0.047330209,-0.661571004,-0.834814617,0.770096044
1789,-0.726102103,-0.88715488,0.297370421,0.46034201,-0.897616483,0.485904134,-0.667962505,-0.656540604,-0.800519873,0.11238858,-2.469419597
3166,0.092043646,-0.9889987,0.048795026,-0.667459761,-0.45103077,0.577578949,-0.92152634,-0.773415522,-0.660048865,0.149657632,-1.848717676
1275,0.854827176,0.705612801,0.125713353,0.229541325,0.210306795,-0.489603958,0.946707251,-0.042372853,-0.538048915,0.090074322,2.278809273
1478,0.373613842,-0.206044538,0.462724031,0.560340316,-0.898137769,-0.588141404,0.943804491,-0.735280544,0.494393808,-0.208476623,-0.05469839
271,0.541382869,0.106546985,-0.438981384,-0.993236833,-0.549347801,0.1337947,-0.081467797,0.486539036,0.54109509,0.953545632,0.739977752
898,-0.958857081,0.591922091,-0.819689973,-0.356054582,-0.747634718,0.570595137,0.335126059,-0.856033035,0.485054423,0.150847197,0.097598784
3357,-0.086707592,-0.368982835,0.479375268,0.109465758,-0.338977968,-0.162056038,-0.622615503,0.669795552,-0.746952477,-0.367979265,-0.719210801
2293,-0.461858968,-0.800455787,-0.803003861,0.08657229,0.795149116,0.072298231,0.431403392,0.533717367,-0.708301004,-0.881436086,-2.152869617
294,-0.381987981,0.076812309,-0.720705134,0.334152382,-0.263106576,-0.14161044,-0.559446874,0.845764094,0.080722458,-0.848944311,-0.214311731
4095,-0.687296555,0.671182303,0.504528986,-0.605005123,-0.213662517,0.847877918,0.425210207,0.96170359,0.657442234,-0.387314038,0.599390093
3548,0.269383207,-0.701858202,0.487130176,-0.781142603,0.157168615,0.607779404,0.040196433,0.001004801,-0.311976546,-0.109647642,-1.142651653
4642,0.506729392,-0.217152711,-0.874833194,0.231303311,0.673968503,-0.041342072,-0.516164511,0.095379695,0.233742058,-0.594828839,0.060758497
4938,-0.899538959,-0.742552744,0.599821919,0.535624285,-0.796446939,-0.155132506,-0.981973082,-0.710322955,-0.203510757,0.678711779,-2.30451457
2923,-0.815121775,0.218113835,0.969194068,0.68393806,0.962016591,0.183501229,0.579476927,-0.152396528,-0.995962204,-0.826566052,-0.378264267
195,-0.784159151,0.598688449,0.56119544,-0.398902138,-0.707406088,0.51876745,0.083565758,-0.223727854,-0.670618186,0.62218332,0.426361293
514,0.150089337,0.53592547,-0.940513572,0.657050851,0.949660327,0.287424103,-0.791790989,0.25262595,0.725733967,-0.458263398,1.200291586
3072,-0.230436174,-0.677481152,-0.978477832,0.879362262,0.591923655,-0.927088044,-0.751200481,0.089981957,0.038668271,-0.451591818,-1.563219811
4559,0.213235229,0.696981031,0.773722064,-0.691825962,0.832772412,0.828801983,0.44296741,-0.887665062,0.612056988,0.574490662,1.552661071
971,0.767480169,-0.935106304,0.31644163,-0.624574077,-0.748539035,0.023065528,-0.712256493,-0.154145253,-0.326127234,-0.25086571,-1.015161963
3429,0.304846105,0.672392666,0.750226303,-0.329344242,-0.12119203,0.574675887,-0.833493973,-0.951066786,0.636157496,-0.566109749,1.717583068
1172,-0.646038713,-0.63241496,-0.814759243,-0.290413046,0.427527373,-0.269258772,0.575479223,0.961889446,-0.677139596,-0.072208372,-1.99027502
4875,0.535317001,-0.78466533,0.008745169,-0.437421203,0.26879227,0.720336173,-0.097169983,-0.993633366,0.276183834,-0.561865302,-1.086991302
406,-0.427115724,0.794592132,-0.221838875,-0.090356443,-0.94062349,-0.890823538,0.02730914,-0.994927344,-0.768882622,-0.284369431,1.220796045
1784,-0.151193702,-0.012902837,-0.97267486,0.132265976,-0.746871427,0.380572189,0.824378664,-0.976721566,0.259807471,0.645745349,-0.324061104
32,0.8483755,0.772990498,-0.550324812,0.66248184,-0.753646294,0.995634329,0.394255355,0.422004073,0.535096008,0.769367813,2.324774683
2307,-0.962112613,0.597971379,0.701264891,0.704156657,-0.447602104,-0.330826842,0.058778759,-0.505706054,-0.227914171,-0.526374714,0.280018334
854,-0.175027159,0.976479056,-0.432077614,0.475850714,-0.883984887,0.357772183,0.428257691,-0.164173149,0.495279417,0.736106077,1.715646284
4537,-0.117349836,-0.710282586,-0.809668574,-0.939511396,0.90114972,-0.690355579,-0.378851608,-0.140615313,-0.008205911,-0.490684846,-1.553064185
4269,0.529401562,0.8771376,0.837356334,-0.598561746,-0.432729102,0.790520424,-0.179777873,0.888539582,-0.443760908,-0.913435765,2.366359557
4266,0.090486427,-0.645927152,-0.240918469,-0.936447991,-0.245973586,-0.493798124,-0.473429988,0.596625377,0.957582438,0.385511593,-1.186091096
2100,0.111410235,-0.512184113,-0.969709319,0.488119504,0.204083779,0.126386133,-0.200130138,0.684075354,-0.772585146,-0.101972,-0.936266524
1695,-0.984687352,-0.769193332,-0.148247871,0.877795087,0.513497069,0.406296033,0.340691998,-0.906234432,-0.410173704,0.412980435,-2.624829155
2917,0.067660753,-0.138273199,-0.795592047,0.344373122,-0.436418021,0.960286153,-0.948003361,0.023816755,-0.228551281,-0.138269606,-0.218275724
3617,0.973173062,-0.909375936,-0.093634853,0.752980559,-0.202093376,0.527333691,0.296881459,0.490280638,-0.221649888,-0.585528789,-0.87178909
2088,0.934167867,0.301806555,-0.544567545,-0.937801496,0.468071264,-0.149206817,0.734740549,0.920200929,0.133054656,-0.879007119,1.494705712
2351,0.691501597,-0.857293496,0.069444917,-0.489720196,0.966422054,0.490400453,0.542687471,-0.742859027,0.641480416,-0.839408117,-1.121694752
4008,-0.061631652,-0.173629806,-0.948578007,0.503541561,-0.965420004,-0.016148897,-0.09226883,0.311247395,-0.262486125,0.152982342,-0.432876854
2250,-0.503209308,0.76044447,0.36295796,-0.982103483,-0.418971631,0.681915531,0.844461261,0.997716118,0.631956811,0.71646638,0.939098967
2777,0.614731655,-0.452802386,0.232182253,0.931412664,0.493227407,-0.335536137,0.085491435,-0.703433022,0.458566581,0.683850435,-0.288073638
521,-0.828749548,-0.889269799,-0.874137176,0.750686491,-0.44322138,-0.331501172,-0.309295638,0.265035373,-0.628402925,-0.603043748,-2.626242091
4695,0.548545808,-0.004366608,0.390766603,-0.907641541,-0.028314783,0.230790437,0.10218803,-0.883895966,-0.077255329,0.076834318,0.54688797
4520,0.832743229,0.710060863,0.600175859,-0.163353084,-0.194033021,0.411826263,-0.63554676,0.673222068,0.733209936,0.062762641,2.338311632
4756,0.437954859,-0.523238073,-0.939794796,-0.658291516,0.685779525,-0.377442809,0.581430125,0.663183376,0.301348729,-0.666899117,-0.692185611
378,0.763197393,-0.982279846,0.727915308,-0.556723709,0.872053146,0.720180703,0.817593239,0.722357972,-0.473718313,0.504794083,-1.248662895
1385,-0.891403744,0.241331981,-0.633789577,-0.037001997,0.261109108,0.721900182,-0.892003817,-0.496038047,0.094882847,-0.828395914,-0.444715323
4457,0.784232351,0.171280813,-0.325309903,0.280699606,-0.155043911,0.674178522,0.26350597,-0.694277351,0.002293548,0.290979782,1.074804021
2905,-0.221478539,-0.272795298,-0.342550877,0.524743559,-0.265005157,0.394404849,-0.426701462,0.513194811,0.894112845,0.644810576,-0.802407292
3500,0.012012941,0.464377103,0.240911088,-0.18751058,-0.846589331,0.375488462,0.680814575,0.127653629,-0.819924917,-0.115074592,0.932332928
1389,-0.56017089,-0.905481113,-0.868342342,-0.640272907,-0.195628219,-0.71819958,0.591875998,0.739226657,0.427280837,0.659415714,-2.46376358
3364,-0.804464101,-0.640270054,0.367215587,-0.418045445,-0.845883705,0.002922512,0.750173098,-0.526547784,-0.120137865,-0.929288555,-2.144392497
9,-0.511712774,-0.178646983,-0.83559568,0.399021066,-0.408366634,-0.074758121,0.953225138,0.921089126,-0.538142315,-0.55156234,-0.96352213
1013,-0.424501835,-0.812701161,0.994702845,-0.305851165,-0.376881692,0.389859491,0.264224145,-0.365445722,-0.194977164,0.602916967,-2.058277688
1499,-0.757034702,-0.563327303,0.078922934,0.625879843,-0.090522067,0.871360035,0.900142926,0.074550905,0.184607068,-0.427553048,-2.021465091
1066,0.252790466,-0.225658208,0.851402723,-0.992249143,0.008453145,-0.881446699,-0.784609283,-0.232431161,-0.450159727,-0.829803151,-0.038254769
3701,0.37417197,0.850414829,-0.45399737,0.871873408,0.010527932,0.579558882,-0.197442659,-0.001249761,-0.062216899,-0.394234423,2.067932375
1569,-0.42239628,-0.668458072,-0.048829178,-0.643943665,-0.341965114,-0.690243562,0.175707147,-0.640316343,0.884794555,-0.560001817,-1.79387132
4052,-0.816191303,0.42807173,-0.596485254,0.952457228,-0.475852659,0.647453125,-0.01628795,0.753749772,0.908727955,-0.489249688,-0.044477083
4302,-0.092425727,0.340101966,-0.426925844,-0.172665834,0.178311264,-0.18379784,-0.396339453,-0.626049552,-0.170092793,-0.307335508,0.601997318
1688,0.689952055,0.679055593,-0.795130767,0.680319856,0.279662643,-0.878772301,-0.876543088,0.011459807,-0.119933077,-0.105289267,2.146770588
3118,0.144344927,0.619443587,-0.70840509,-0.518328026,-0.283863944,0.366986942,-0.776250036,-0.456119576,0.400183697,0.361087956,1.383958492
1461,0.826045052,0.276288488,-0.568339679,-0.481354565,-0.798145978,-0.317194965,0.012766679,0.601796201,-0.15268244,0.820650925,1.410503775
2676,0.969589666,0.404965832,0.93794839,-0.525676283,-0.805211041,0.436258594,0.907737685,0.776436278,-0.421095713,0.511830892,1.808376905
253,-0.68964087,0.820035939,0.780474679,-0.481651683,0.846742378,-0.702615717,-0.885167757,-0.442865679,0.314134597,0.540387244,1.061539671
4650,-0.680993696,-0.810138018,-0.116950825,0.652914293,0.032621639,-0.148748406,-0.6714087,-0.817950987,0.164150929,0.344893037,-2.301159515
3700,0.229185398,-0.138694894,0.719251421,0.379729595,0.374274844,0.39638583,-0.68063557,0.032323138,0.426971072,0.621396457,0.006564065
1697,0.67699833,-0.795719526,-0.549777377,-0.246408133,0.003235669,0.329860846,0.051828893,-0.956998811,-0.598195792,0.193934274,-0.957963318
1430,0.923063078,0.629414434,0.359884239,-0.535317381,-0.041130111,0.349524714,-0.700755007,-0.394788249,-0.119603264,-0.613481875,2.273198783
1870,0.368317933,0.776541111,-0.985125437,0.828805382,-0.499362408,0.489170202,-0.458010735,0.639048662,-0.140319454,-0.162296497,1.923520095
