machine_name,operational_setting_1,operational_setting_2,sensor_measurement_01,sensor_measurement_02,sensor_measurement_03,sensor_measurement_04,sensor_measurement_05,sensor_measurement_06,sensor_measurement_07,sensor_measurement_08,sensor_measurement_09,sensor_measurement_10,sensor_measurement_11,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,operational_setting_3,sensor_measurement_16,status,cycle,label
523,42.0057,0.84,445,550.59,1368.57,1147.46,3.91,5.72,139.02,2213.09,8410.97,1.03,42.74,2389.32,8158.85,9.4316,334,2212,100,10.44,6.2236,100,0.02,TRUE,170,1
524,42.0027,0.84,445,550.37,1363.89,1147.86,3.91,5.72,138.38,2211.94,8336.98,1.02,42.9,2388.08,8100.82,9.4416,334,2212,100,10.52,6.3232,100,0.02,TRUE,184,1
525,42.0079,0.8417,445,549.13,1366.38,1145.07,3.91,5.7,142.68,2212.44,8384.24,1.05,42.63,2388.59,8144.05,9.0718,334,2212,100,10.88,6.5374,100,0.02,FALSE,351,0
526,42.0057,0.84,445,549.29,1365.68,1152.1,3.91,5.7,142.42,2212.48,8386.67,1.05,42.89,2388.57,8140.2,9.0944,335,2212,100,10.75,6.5005,100,0.02,TRUE,175,1
527,42.0059,0.8419,445,550.16,1360.37,1146.78,3.91,5.72,138.1,2211.88,8327.11,1.02,42.82,2387.84,8084,9.4512,333,2212,100,10.41,6.191,100,0.02,TRUE,167,1
528,42.0009,0.84,445,550.51,1378.04,1146.93,3.91,5.72,138.38,2213.58,8422.65,1.03,42.78,2389.77,8181.74,9.4219,335,2212,100,10.33,6.1742,100,0.02,TRUE,163,1
529,35.001,0.84,449.44,556.07,1384,1150.05,5.48,7.97,200.17,2223.81,8410.25,1.05,42.52,2388.97,8126.42,9.0619,338,2223,100,15.22,9.0249,100,0.02,FALSE,226,0
530,0.0003,0.0017,518.67,644.13,1598.05,1426.79,14.62,21.61,551.04,2388.24,9064.79,1.3,48.02,2388.29,8136.76,8.5222,397,2388,100,38.62,23.241,100,0.03,TRUE,185,1
531,35.0002,0.84,449.44,555.76,1378.32,1143.36,5.48,7.97,200.39,2223.78,8412.16,1.05,42.43,2388.95,8126.24,9.0664,338,2223,100,15.08,9.0172,100,0.02,FALSE,312,0
532,10.0028,0.25,489.05,605.81,1504.26,1330.53,10.52,15.5,392.55,2319.25,8791.9,1.26,46.07,2388.44,8139.45,8.7307,373,2319,100,28.34,17.008,100,0.03,FALSE,308,0
533,42.0011,0.84,445,550.38,1365.32,1143.85,3.91,5.71,137.61,2211.39,8306.08,1.02,42.81,2387.33,8063.22,9.5075,334,2212,100,10.41,6.4118,100,0.02,TRUE,181,1
534,41.9999,0.8402,445,550.51,1366.46,1136.78,3.91,5.72,138.39,2211.67,8326.5,1.02,42.65,2387.77,8080.79,9.4684,335,2212,100,10.53,6.2772,100,0.02,FALSE,244,0
535,42.0017,0.8415,445,551.13,1366.19,1144.43,3.91,5.72,138.84,2213.12,8407.26,1.03,42.86,2389.32,8159.77,9.412,335,2212,100,10.54,6.2411,100,0.02,FALSE,230,0
536,25.0059,0.6217,462.54,536.96,1268.36,1063.69,7.05,9.03,174.66,1915.1,8009.9,0.94,37.32,2028.07,7869.99,11.0003,307,1915,84.93,14.26,8.4822,60,0.02,TRUE,152,1
537,10.0056,0.2515,489.05,606.34,1519.47,1330.72,10.52,15.5,393.08,2319.2,8755.45,1.26,45.98,2388.46,8107.44,8.7549,373,2319,100,28.31,16.9424,100,0.03,TRUE,148,1
538,41.9986,0.84,445,549.93,1364.97,1142.27,3.91,5.71,143.27,2212.41,8388.3,1.05,42.58,2388.59,8141.91,9.0572,333,2212,100,10.78,6.4671,100,0.02,FALSE,250,0
539,41.9991,0.841,445,549.6,1369.81,1142.47,3.91,5.7,142.98,2212.46,8387.03,1.05,42.64,2388.64,8148.7,9.0651,337,2212,100,10.89,6.4633,100,0.02,FALSE,218,0
540,0.001,0,518.67,643.59,1600.52,1419.76,14.62,21.59,568.96,2388.54,9121.71,1.32,48.2,2388.45,8193.58,8.2226,395,2388,100,39.48,23.7474,100,0.03,FALSE,305,0
541,42.0055,0.84,445,550.74,1370.11,1149.49,3.91,5.72,138.11,2213.42,8419.16,1.03,42.63,2389.58,8179.81,9.4007,334,2212,100,10.58,6.2571,100,0.02,TRUE,187,1
542,41.9997,0.84,445,550.37,1362.54,1141.19,3.91,5.72,139.54,2212.43,8373.67,1.02,42.52,2388.55,8121,9.4086,334,2212,100,10.37,6.1863,100,0.02,TRUE,197,1
543,25.0051,0.62,462.54,536.86,1271.93,1069.65,7.05,9.03,175.09,1914.83,7989.42,0.94,37.38,2027.69,7860.53,11.0125,309,1915,84.93,14.07,8.4198,60,0.02,TRUE,184,1
544,42.0071,0.84,445,550.21,1368.22,1149,3.91,5.71,137.82,2211.42,8307.01,1.02,42.82,2387.42,8060.95,9.5055,334,2212,100,10.39,6.3468,100,0.02,TRUE,159,1
545,10.0017,0.25,489.05,606.41,1516.78,1337.89,10.52,15.5,392.61,2319.17,8801.99,1.26,46.25,2388.36,8145.33,8.7455,374,2319,100,28.17,17.0461,100,0.03,FALSE,277,0
546,42.0062,0.8414,445,550.53,1368.95,1136.35,3.91,5.72,137.75,2212.56,8372.93,1.02,42.71,2388.71,8124.88,9.4144,335,2212,100,10.41,6.2234,100,0.02,FALSE,232,0
547,35.0068,0.8417,449.44,556.17,1380.09,1152.82,5.48,8,200.15,2223.76,8413.39,1.05,42.43,2388.9,8124.66,9.0522,336,2223,100,15.16,9.1946,100,0.02,FALSE,259,0
548,0.0024,0.0001,518.67,643.49,1601.91,1425.16,14.62,21.57,569.07,2388.48,9122.26,1.32,48.15,2388.59,8195.82,8.2052,399,2388,100,39.6,23.8068,100,0.03,FALSE,388,0
549,42.0061,0.841,445,550.89,1364.84,1152.7,3.91,5.72,139.13,2212.99,8393.95,1.03,42.73,2389.15,8153.03,9.4236,335,2212,100,10.47,6.3683,100,0.02,TRUE,168,1
550,42.0019,0.84,445,550.52,1377.67,1142.38,3.91,5.72,138.52,2213.13,8413.38,1.03,42.77,2389.33,8152.61,9.4013,335,2212,100,10.61,6.332,100,0.02,FALSE,212,0
551,42.005,0.8419,445,550.14,1373.09,1138.36,3.91,5.7,143.78,2212.48,8381.76,1.05,42.58,2388.56,8146.39,9.1254,335,2212,100,10.88,6.473,100,0.02,FALSE,354,0
552,10.0028,0.25,489.05,605.68,1515.7,1333.83,10.52,15.5,393.54,2319.17,8792.18,1.26,46.1,2388.45,8132.31,8.75,372,2319,100,28.22,16.9061,100,0.03,TRUE,191,1
553,0.0015,0.0009,518.67,643.86,1602.01,1428.17,14.62,21.61,551.21,2388.21,9105.96,1.3,48.19,2388.2,8172.57,8.5148,397,2388,100,38.47,23.0083,100,0.03,TRUE,196,1
554,41.9996,0.84,445,550.11,1367.16,1146.74,3.91,5.71,143.45,2212.45,8389.55,1.05,42.82,2388.55,8141.89,9.1087,335,2212,100,10.74,6.4719,100,0.02,FALSE,249,0
555,42.0043,0.84,445,549.66,1365.06,1143.13,3.91,5.7,142.66,2212.45,8378,1.05,42.69,2388.49,8144.66,9.1006,336,2212,100,10.75,6.5649,100,0.02,FALSE,239,0
556,34.9982,0.8418,449.44,556.22,1377.4,1152.34,5.48,7.99,200.7,2223.75,8409.94,1.05,42.44,2388.91,8128.45,9.0466,338,2223,100,14.97,9.1783,100,0.02,FALSE,270,0
557,35.0058,0.8419,449.44,555.88,1387.69,1150.27,5.48,8,200.71,2223.71,8415.53,1.05,42.57,2388.88,8123.79,9.0613,338,2223,100,15.28,9.1636,100,0.02,FALSE,262,0
558,10.0066,0.25,489.05,605.81,1517.91,1331.66,10.52,15.5,392.92,2319.17,8883.59,1.26,46.01,2388.41,8224.15,8.7439,372,2319,100,28.14,16.9502,100,0.03,FALSE,245,0
559,35.0016,0.84,449.44,556.39,1373.55,1145.97,5.48,8,193.37,2222.84,8350.18,1.02,42.45,2387.89,8059.31,9.4347,338,2223,100,14.65,8.864,100,0.02,TRUE,167,1
560,42.0068,0.84,445,549.75,1365.58,1148.25,3.91,5.69,143.14,2212.54,8392.38,1.05,42.55,2388.68,8144.39,9.0898,333,2212,100,10.9,6.4416,100,0.02,FALSE,261,0
561,25.0024,0.6203,462.54,537.38,1272.1,1065.08,7.05,9.03,175.02,1914.96,7998.54,0.93,37.2,2027.83,7862.98,11.0259,310,1915,84.93,14.14,8.3648,60,0.02,FALSE,260,0
562,0.0004,0.0013,518.67,643.26,1600.96,1430.49,14.62,21.61,550.99,2388.26,9067.29,1.3,48.14,2388.27,8138.99,8.5227,398,2388,100,38.29,23.0827,100,0.03,TRUE,194,1
563,42.0017,0.84,445,550.52,1366.16,1150.81,3.91,5.72,137.28,2211.9,8328.89,1.02,42.67,2387.92,8090.4,9.4524,332,2212,100,10.52,6.2127,100,0.02,FALSE,224,0
564,9.9989,0.25,489.05,605.6,1515.26,1327.73,10.52,15.47,406.59,2319.67,8847.51,1.28,46.1,2388.93,8181.8,8.4462,374,2319,100,29.08,17.4749,100,0.03,FALSE,203,0
565,0.0029,0.0001,518.67,643.35,1597.77,1430.18,14.62,21.61,550.72,2388.26,9061.56,1.3,48.33,2388.28,8130.87,8.4968,397,2388,100,38.35,23.0389,100,0.03,TRUE,170,1
566,41.9988,0.84,445,549.91,1366.48,1150.37,3.91,5.72,138.29,2212.83,8394.53,1.02,42.76,2389.04,8138.23,9.4077,334,2212,100,10.73,6.3995,100,0.02,FALSE,266,0
567,0.0008,0.0011,518.67,643.53,1591.63,1432.03,14.62,21.61,551.84,2388.28,9049.49,1.3,48.14,2388.3,8124.43,8.5449,397,2388,100,38.5,23.0673,100,0.03,TRUE,183,1
568,0.0024,0,518.67,643.41,1604.97,1427.44,14.62,21.6,569.29,2388.48,9123.9,1.32,48.3,2388.52,8194.8,8.214,397,2388,100,39.59,23.6715,100,0.03,FALSE,304,0
569,42.0068,0.84,445,549.35,1364.47,1148.91,3.91,5.7,143.3,2212.44,8378.95,1.05,42.51,2388.61,8146.92,9.1068,334,2212,100,10.74,6.397,100,0.02,FALSE,325,0
570,42.0022,0.84,445,550.27,1363.34,1141.85,3.91,5.72,137.98,2212.14,8351.08,1.02,42.54,2388.22,8103.97,9.4653,333,2212,100,10.7,6.2656,100,0.02,TRUE,186,1
571,42.0061,0.8415,445,549.62,1367.27,1139.78,3.91,5.7,142.49,2212.42,8382.69,1.05,42.72,2388.54,8138.77,9.1031,334,2212,100,11.08,6.5329,100,0.02,FALSE,297,0
572,42.0058,0.8419,445,550.96,1360.28,1148.52,3.91,5.72,137.87,2211.89,8337.16,1.02,42.76,2388.04,8092.9,9.425,335,2212,100,10.55,6.354,100,0.02,FALSE,340,0
573,41.9985,0.8401,445,550.62,1361.09,1152.37,3.91,5.72,138.02,2211.72,8326.55,1.02,42.72,2387.85,8078.48,9.4613,337,2212,100,10.51,6.3009,100,0.02,TRUE,184,1
574,42.0009,0.8417,445,549.91,1375.88,1154.2,3.91,5.71,143.61,2212.4,8384.33,1.05,42.57,2388.53,8142.21,9.0853,334,2212,100,10.96,6.5222,100,0.02,TRUE,161,1
575,35.0073,0.841,449.44,556.38,1370.84,1140.91,5.48,8,193.83,2222.31,8325.24,1.02,42.51,2387.36,8036.63,9.438,337,2223,100,14.77,8.7636,100,0.02,TRUE,131,1
576,42.0019,0.8412,445,549.6,1362.93,1144.92,3.91,5.68,142.38,2212.52,8385.62,1.05,42.77,2388.64,8144.71,9.0875,333,2212,100,10.89,6.4129,100,0.02,FALSE,344,0
577,42.0055,0.841,445,549.85,1366.57,1140.27,3.91,5.7,143.16,2212.52,8378.82,1.05,42.84,2388.58,8142.49,9.0861,334,2212,100,10.85,6.5731,100,0.02,FALSE,342,0
578,42.0004,0.8408,445,549.99,1361.11,1146.56,3.91,5.7,142.52,2212.48,8378.69,1.05,42.56,2388.57,8140.53,9.0833,334,2212,100,10.86,6.4898,100,0.02,FALSE,543,0
579,42.0048,0.84,445,550.48,1367.59,1142.68,3.91,5.72,138.4,2212.35,8366.84,1.02,42.68,2388.46,8120.63,9.469,334,2212,100,10.56,6.3061,100,0.02,TRUE,187,1
580,42,0.84,445,550.08,1359.06,1151.67,3.91,5.71,137.73,2211.38,8309.21,1.02,42.86,2387.4,8063.01,9.4889,336,2212,100,10.5,6.2713,100,0.02,TRUE,177,1
581,42.0007,0.84,445,550.77,1365.64,1149.39,3.91,5.72,138.49,2212.42,8362.3,1.02,42.7,2388.59,8123.53,9.4481,335,2212,100,10.39,6.2648,100,0.02,TRUE,194,1
582,25.0054,0.621,462.54,537.39,1270.22,1063.31,7.05,9.03,175.28,1915.81,8044.47,0.94,37.24,2028.75,7899.25,11.0158,309,1915,84.93,14.03,8.5377,60,0.02,TRUE,174,1
583,42.0007,0.841,445,550.5,1375.69,1149.56,3.91,5.72,137.88,2213.18,8398.33,1.03,42.81,2389.35,8161.98,9.411,334,2212,100,10.5,6.3104,100,0.02,FALSE,226,0
584,42.0078,0.84,445,550.33,1359.16,1152.19,3.91,5.72,137.85,2211.68,8320.93,1.02,42.77,2387.79,8077.48,9.4833,333,2212,100,10.54,6.0843,100,0.02,TRUE,170,1
585,42.0038,0.84,445,549.76,1360.29,1146.77,3.91,5.71,142.54,2212.37,8387.4,1.05,42.71,2388.53,8146.25,9.0711,335,2212,100,10.9,6.5473,100,0.02,FALSE,239,0
586,42.0078,0.84,445,549.74,1372.57,1141.74,3.91,5.7,142.59,2212.53,8380.88,1.05,42.65,2388.56,8140.66,9.095,335,2212,100,10.9,6.4233,100,0.02,FALSE,302,0
587,42.0031,0.84,445,549.79,1369.07,1146.65,3.91,5.71,143.22,2212.47,8388.5,1.05,42.83,2388.65,8142.01,9.0854,335,2212,100,10.91,6.4456,100,0.02,FALSE,235,0
588,42.0041,0.84,445,549.68,1361.67,1149.36,3.91,5.71,142.38,2212.46,8383.85,1.05,42.62,2388.54,8139.7,9.0953,334,2212,100,10.73,6.4976,100,0.02,FALSE,248,0
589,10.0076,0.25,489.05,605.99,1506.11,1332.17,10.52,15.5,393.42,2319.18,8788.19,1.26,46.09,2388.38,8128.48,8.7446,373,2319,100,28.49,17.0086,100,0.03,TRUE,190,1
590,10.0019,0.25,489.05,606.11,1513.07,1332.1,10.52,15.5,393.09,2319.19,8800.06,1.26,46.27,2388.43,8142.56,8.7475,375,2319,100,28.29,16.9163,100,0.03,TRUE,166,1
591,0.0015,0.0017,518.67,643.56,1597.52,1427.76,14.62,21.58,569.03,2388.53,9125.74,1.32,48.19,2388.52,8189.08,8.2247,396,2388,100,39.89,23.6852,100,0.03,FALSE,370,0
592,10.0072,0.25,489.05,605.25,1509.87,1323.88,10.52,15.46,404.66,2319.68,8844.36,1.27,46.09,2388.83,8186.1,8.4577,370,2319,100,28.92,17.4205,100,0.03,FALSE,254,0
593,42.0021,0.8415,445,549.7,1364.57,1144.85,3.91,5.69,143.73,2212.48,8391.96,1.05,42.55,2388.55,8148.48,9.0624,334,2212,100,10.93,6.4325,100,0.02,FALSE,489,0
594,20.0051,0.7,491.19,608.31,1491.97,1281.08,9.35,13.66,333.88,2324.09,8717.71,1.07,44.98,2388.26,8048.86,9.3239,368,2324,100,24.21,14.5397,100,0.03,FALSE,247,0
595,42.0017,0.8414,445,550.52,1361.59,1146.54,3.91,5.72,138.09,2211.41,8305,1.02,42.66,2387.46,8065.66,9.4687,334,2212,100,10.42,6.2623,100,0.02,TRUE,149,1
596,0.0009,0,518.67,643.29,1600.81,1421.13,14.62,21.59,567.99,2388.58,9123.84,1.32,48.34,2388.54,8191.92,8.2192,396,2388,100,39.68,23.7544,100,0.03,FALSE,205,0
597,41.9982,0.8411,445,550.62,1358.05,1145.26,3.91,5.72,138.51,2211.65,8321.04,1.02,42.78,2387.67,8078.85,9.4986,334,2212,100,10.53,6.2581,100,0.02,FALSE,225,0
598,42.006,0.84,445,550.21,1363.44,1143.35,3.91,5.72,137.93,2211.73,8327.86,1.02,42.74,2387.7,8082.11,9.4665,333,2212,100,10.55,6.2207,100,0.02,TRUE,178,1
599,42.0034,0.84,445,550.62,1364.57,1152.51,3.91,5.72,138.86,2213.18,8406.01,1.03,42.71,2389.4,8165.18,9.4157,335,2212,100,10.58,6.2555,100,0.02,FALSE,251,0
600,41.9989,0.8403,445,549.64,1369.12,1150.59,3.91,5.71,143.59,2212.46,8384.55,1.05,42.51,2388.58,8138.05,9.0611,334,2212,100,10.95,6.4312,100,0.02,FALSE,298,0
601,42.0059,0.84,445,551,1369.51,1145.33,3.91,5.72,137.91,2211.83,8330.92,1.02,42.67,2387.9,8085.49,9.467,334,2212,100,10.5,6.2868,100,0.02,TRUE,199,1
602,0.0006,0.0005,518.67,643.48,1607.68,1433.42,14.62,21.61,551.52,2388.15,9110.67,1.3,48.23,2388.22,8188.21,8.5242,396,2388,100,38.44,23.0852,100,0.03,FALSE,209,0
603,42.005,0.84,445,550.54,1361.14,1143.2,3.91,5.72,138.38,2211.75,8316.61,1.02,42.78,2387.83,8082.25,9.5101,335,2212,100,10.41,6.1892,100,0.02,TRUE,184,1
604,41.9994,0.8414,445,549.89,1368.09,1141.82,3.91,5.7,142.72,2212.44,8387.86,1.05,42.75,2388.58,8143.28,9.0787,334,2212,100,10.79,6.4666,100,0.02,FALSE,297,0
605,42.0057,0.84,445,550.51,1371.7,1146.23,3.91,5.72,137.48,2212.95,8396.58,1.02,42.66,2389.06,8144,9.435,334,2212,100,10.53,6.252,100,0.02,FALSE,228,0
606,9.9989,0.2507,489.05,606.22,1522.23,1324.71,10.52,15.5,393.11,2319.21,8832.4,1.26,46.14,2388.41,8181.5,8.753,372,2319,100,28.12,16.9555,100,0.03,FALSE,303,0
607,42.0028,0.84,445,550.59,1364.75,1144.43,3.91,5.71,138.24,2211.72,8319.51,1.02,42.82,2387.84,8078.4,9.4702,333,2212,100,10.67,6.2617,100,0.02,FALSE,234,0
608,42.0013,0.84,445,549.9,1368.55,1143.78,3.91,5.69,143.43,2212.54,8385.18,1.05,42.5,2388.64,8142.41,9.0632,334,2212,100,10.81,6.5881,100,0.02,TRUE,193,1
609,42.006,0.8415,445,549.55,1365.4,1145.57,3.91,5.71,142.99,2212.47,8379.35,1.05,42.76,2388.56,8142.97,9.0984,336,2212,100,10.9,6.5615,100,0.02,FALSE,261,0
610,9.9992,0.25,489.05,606.35,1514.09,1336.64,10.52,15.5,392.72,2319.17,8765.96,1.26,46.13,2388.36,8113.84,8.7411,374,2319,100,28.24,16.9701,100,0.03,TRUE,149,1
611,0.0023,0,518.67,642.79,1601.89,1421.35,14.62,21.57,567.82,2388.51,9124.67,1.31,48.16,2388.53,8193.58,8.2402,398,2388,100,39.54,23.8319,100,0.03,FALSE,351,0
612,34.9999,0.8411,449.44,556.78,1374.29,1145.99,5.48,8,194.4,2223.25,8367.26,1.02,42.44,2388.41,8084.06,9.4092,337,2223,100,14.77,8.7949,100,0.02,FALSE,262,0
613,25.0059,0.62,462.54,537.37,1271.57,1065.1,7.05,9.03,174.66,1915.05,8003.53,0.94,37.28,2027.98,7866.03,11.022,310,1915,84.93,14.21,8.4429,60,0.02,TRUE,168,1
614,35.0067,0.8402,449.44,555.8,1379.68,1151.84,5.48,7.98,200.07,2223.81,8407.65,1.05,42.42,2388.97,8126.56,9.0762,337,2223,100,15.22,9.21,100,0.02,FALSE,203,0
615,42.0023,0.84,445,549.45,1366.51,1135.66,3.91,5.69,143.09,2212.46,8390.61,1.05,42.67,2388.61,8141.63,9.0906,333,2212,100,10.92,6.5412,100,0.02,FALSE,295,0
616,0.0005,0.0005,518.67,643.4,1599.78,1430.25,14.62,21.61,550.81,2388.4,9017.92,1.3,48.13,2388.37,8099.78,8.5519,395,2388,100,38.43,22.9861,100,0.03,TRUE,139,1
617,0.0001,0,518.67,643.11,1596.29,1424.42,14.62,21.55,567.52,2388.48,9124.36,1.31,48.31,2388.52,8187.46,8.2414,398,2388,100,39.71,23.7095,100,0.03,FALSE,298,0
618,42.0076,0.84,445,550.55,1367.97,1152.32,3.91,5.7,143.68,2212.46,8389.54,1.05,42.64,2388.53,8139.19,9.0832,333,2212,100,10.78,6.4618,100,0.02,FALSE,399,0
619,0.0021,0.0003,518.67,643.21,1606.56,1426.83,14.62,21.56,568.67,2388.53,9124.42,1.32,48.21,2388.54,8196.99,8.213,397,2388,100,39.52,23.7386,100,0.03,FALSE,288,0
620,25.005,0.6202,462.54,537.37,1270.79,1064.21,7.05,9.03,174.75,1915.19,8020.71,0.94,37.32,2028.17,7875.84,11.0117,310,1915,84.93,14.1,8.4297,60,0.02,TRUE,187,1
621,0.0016,0,518.67,643.57,1600.09,1427.97,14.62,21.61,569.69,2388.64,9128,1.32,48.16,2388.54,8191.28,8.2321,397,2388,100,39.84,23.8639,100,0.03,FALSE,303,0
622,42.0057,0.84,445,550.21,1368.14,1142.92,3.91,5.69,142.59,2212.56,8387.72,1.05,42.68,2388.69,8144.97,9.0801,335,2212,100,10.87,6.4188,100,0.02,FALSE,313,0
623,41.9985,0.8411,445,549.46,1367.84,1152.96,3.91,5.71,143.2,2212.42,8382.43,1.05,42.56,2388.57,8137.78,9.1037,334,2212,100,10.9,6.5294,100,0.02,FALSE,285,0
624,35.0031,0.84,449.44,555.95,1382.71,1145.06,5.48,7.95,199.28,2223.83,8411.11,1.05,42.31,2388.94,8127.86,9.0359,338,2223,100,15.34,9.0906,100,0.02,FALSE,380,0
625,0.0018,0.0005,518.67,644.08,1599.94,1422.92,14.62,21.61,551,2388.32,9053.24,1.3,48.23,2388.33,8125.93,8.5443,396,2388,100,38.35,23.0403,100,0.03,FALSE,255,0
626,42.0047,0.8411,445,550.29,1365.74,1154.9,3.91,5.72,138.24,2212.34,8361.67,1.02,42.67,2388.43,8111.98,9.4216,334,2212,100,10.57,6.274,100,0.02,FALSE,269,0
627,10.0059,0.25,489.05,606.65,1512.26,1332.44,10.52,15.5,392.78,2319.18,8800.94,1.26,46.25,2388.38,8158.48,8.7671,373,2319,100,28.34,17.045,100,0.03,FALSE,263,0
628,42.003,0.8403,445,550.42,1361.2,1141.89,3.91,5.72,139.17,2213.9,8455.86,1.03,42.86,2390.16,8208.79,9.3822,334,2212,100,10.45,6.4412,100,0.02,TRUE,196,1
629,0.0014,0,518.67,643.25,1599.23,1429.4,14.62,21.58,569.34,2388.52,9125.84,1.32,48.23,2388.56,8190.73,8.1976,396,2388,100,39.74,23.7535,100,0.03,FALSE,227,0
630,19.9981,0.7004,491.19,608.88,1492.38,1270.86,9.35,13.66,333.19,2324.04,8708.66,1.07,45.18,2388.16,8037.73,9.3135,368,2324,100,24.03,14.4235,100,0.03,TRUE,161,1
631,42.0024,0.84,445,549.7,1366.14,1145.41,3.91,5.71,142.75,2212.46,8384.24,1.05,42.79,2388.54,8138.86,9.0782,335,2212,100,10.96,6.5112,100,0.02,FALSE,399,0
632,42.0076,0.84,445,551.02,1360.86,1145.11,3.91,5.72,138.34,2212.92,8391.64,1.03,42.57,2389.12,8145.37,9.4202,336,2212,100,10.42,6.356,100,0.02,FALSE,273,0
633,42.0028,0.8412,445,549.3,1363.2,1144.05,3.91,5.7,142.51,2212.4,8379.62,1.05,42.57,2388.59,8143.15,9.1005,335,2212,100,10.88,6.5137,100,0.02,FALSE,457,0
634,42.0006,0.8417,445,550.37,1364.2,1148.69,3.91,5.68,142.47,2212.54,8389.36,1.05,42.75,2388.71,8141.75,9.1118,333,2212,100,10.88,6.5004,100,0.02,FALSE,370,0
635,9.9982,0.25,489.05,605.5,1515.6,1334.22,10.52,15.5,392.42,2319.24,8812.81,1.26,46.04,2388.35,8158.55,8.7868,372,2319,100,28.17,16.8818,100,0.03,TRUE,156,1
636,42.0012,0.8415,445,550.96,1370.39,1146.52,3.91,5.72,138.02,2212.23,8349.18,1.02,42.69,2388.31,8106.21,9.4887,334,2212,100,10.42,6.2899,100,0.02,TRUE,180,1
637,41.9998,0.84,445,550.53,1370.39,1146.87,3.91,5.72,138.49,2212.92,8391.64,1.02,42.64,2389.06,8145.91,9.4431,334,2212,100,10.59,6.3377,100,0.02,FALSE,242,0
638,42.0047,0.8418,445,550.56,1356.69,1149.99,3.91,5.72,137.41,2212.26,8356.33,1.02,42.63,2388.33,8101.92,9.4382,334,2212,100,10.47,6.3556,100,0.02,TRUE,170,1
639,10.0023,0.2513,489.05,605.46,1514.99,1319.12,10.52,15.46,405.63,2319.65,8839.2,1.28,46.14,2388.89,8186.33,8.4413,372,2319,100,29,17.4625,100,0.03,FALSE,435,0
640,41.9984,0.8415,445,549.9,1364.23,1154.87,3.91,5.71,143.08,2212.49,8391.26,1.05,42.72,2388.58,8142.3,9.0894,334,2212,100,10.85,6.5156,100,0.02,FALSE,344,0
641,0.0019,0,518.67,643.47,1598.33,1424.38,14.62,21.61,550.96,2388.33,9036.62,1.3,48.36,2388.31,8113.07,8.5687,397,2388,100,38.57,23.2086,100,0.03,TRUE,134,1
642,41.9989,0.8405,445,550.79,1361.82,1144.53,3.91,5.72,138.53,2211.65,8326.65,1.02,42.63,2387.7,8075.82,9.4483,334,2212,100,10.61,6.2841,100,0.02,FALSE,205,0
643,42.0051,0.84,445,550.89,1380.36,1154.09,3.91,5.72,138.57,2213.08,8395.7,1.03,42.69,2389.22,8152.96,9.4437,335,2212,100,10.55,6.2601,100,0.02,TRUE,190,1
644,42.0054,0.84,445,549.57,1360.66,1149.95,3.91,5.71,142.77,2212.38,8384.67,1.05,42.7,2388.45,8144.26,9.1217,334,2212,100,10.74,6.551,100,0.02,FALSE,379,0
645,35.0018,0.8404,449.44,555.2,1380.98,1146.68,5.48,7.97,199.93,2223.82,8411.76,1.05,42.47,2388.94,8124.07,9.0445,336,2223,100,15.17,9.1511,100,0.02,FALSE,259,0
646,0.0019,0.0003,518.67,644.08,1603.27,1431.74,14.62,21.61,551.78,2388.28,9055.57,1.3,48.2,2388.26,8125.67,8.5145,395,2388,100,38.57,23.0447,100,0.03,TRUE,163,1
647,10.0008,0.2512,489.05,605.69,1506.31,1326.52,10.52,15.47,405.11,2319.62,8846.81,1.27,46.06,2388.89,8187.97,8.441,374,2319,100,28.99,17.4487,100,0.03,FALSE,273,0
648,10,0.2518,489.05,606.47,1506.67,1331.5,10.52,15.5,393.35,2319.21,8796.77,1.26,46.16,2388.36,8139.87,8.7334,373,2319,100,28.27,16.8544,100,0.03,FALSE,254,0
649,42.0077,0.8408,445,550.41,1362.1,1150.76,3.91,5.71,138.07,2211.7,8322.75,1.02,42.67,2387.76,8084.37,9.4748,334,2212,100,10.59,6.4394,100,0.02,FALSE,239,0
650,34.999,0.84,449.44,556.15,1376.07,1152.11,5.48,7.96,199.78,2223.78,8419.75,1.05,42.46,2388.94,8129.11,9.0415,339,2223,100,15.26,9.1239,100,0.02,FALSE,381,0
651,42.0062,0.84,445,549.63,1362.93,1146.69,3.91,5.7,142.51,2212.39,8378.61,1.05,42.59,2388.55,8138.5,9.0801,335,2212,100,10.82,6.443,100,0.02,FALSE,297,0
652,42.002,0.84,445,550.62,1365.49,1144.94,3.91,5.72,139.25,2212.43,8358.28,1.02,42.58,2388.57,8113.71,9.4403,334,2212,100,10.42,6.2457,100,0.02,TRUE,190,1
653,42.0035,0.84,445,550.03,1367.95,1151.51,3.91,5.72,138.63,2213.09,8403.41,1.02,42.68,2389.23,8156.52,9.4426,335,2212,100,10.53,6.2784,100,0.02,TRUE,197,1
654,10.0033,0.2501,489.05,605.7,1515.36,1330.49,10.52,15.5,392.47,2319.18,8771.42,1.26,46.12,2388.34,8115.97,8.7485,373,2319,100,28.21,16.9996,100,0.03,TRUE,145,1
