hr,operational_setting_1,operational_setting_2,sensor_measurement_01,sensor_measurement_02,sensor_measurement_03,sensor_measurement_04,sensor_measurement_05,sensor_measurement_06,sensor_measurement_07,sensor_measurement_08,sensor_measurement_09,sensor_measurement_10,sensor_measurement_11,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,operational_setting_3,sensor_measurement_16,t,e
452,0.000116629,0.001068249,1,0.988293852,0.986302937,0.966982982,1,1,0.954819971,0.999324709,0.834645168,0.948717949,0.967629046,0.994431887,0.609246544,0.124568319,0.967391304,1,1,0.946995273,0.94706205,1,1,158,1
453,0.000168992,0.000356083,1,0.988293852,0.962654771,0.978694481,1,1,0.955050482,0.999198092,0.840582248,0.948717949,0.973753281,0.994238933,0.597072906,0.122231137,0.967391304,1,1,0.949020932,0.944543328,1,1,171,1
454,6.90E-05,0.000593472,1,0.984975574,0.973949844,0.949964709,1,1,0.994997925,0.999873383,0.899173106,1,0.965004374,0.994928056,0.775318457,0.021348589,0.967391304,1,1,0.990884537,0.991413955,1,1,392,0
455,0.000154711,0.000118694,1,0.98783298,0.966801064,0.969309597,1,1,0.95523489,0.998965961,0.909956944,0.948717949,0.979002625,0.993825459,0.786091788,0.113370775,0.97826087,1,1,0.946995273,0.953694686,1,1,166,1
456,5.71E-05,0.000474777,1,0.979352936,0.97526522,0.963218571,1,0.998116761,0.994329445,0.999725663,0.899722247,0.974358974,0.977252843,0.994762666,0.768813804,0.021418356,0.97826087,1,1,0.996623903,0.98649405,1,1,491,0
457,0.00014043,0.000712166,1,0.985252097,0.998627434,0.950330693,1,0.999372254,0.996404039,0.999746766,0.906781482,1,0.954505687,0.994872926,0.767932966,0.021767189,0.956521739,1,1,0.988521269,0.997027907,1,1,275,0
458,0.000192794,0.000712166,1,0.983408609,0.96940322,0.95869605,1,0.998116761,0.994260292,0.999746766,0.905786663,1,0.961504812,0.994817796,0.76883639,0.017685841,0.97826087,1,1,0.989534099,0.989852347,1,1,307,0
459,0.000107108,0.000830861,1,0.991151258,0.97415001,0.93856691,1,1,0.954013185,0.999261401,0.861720161,0.948717949,0.975503062,0.994128673,0.649019785,0.11689399,0.967391304,1,1,0.948683322,0.955183531,1,1,145,1
460,0.00013805,0.000949555,1,0.986450364,0.96008121,0.985805035,1,1,0.954243696,0.999198092,0.858282067,0.948717949,0.964129484,0.994073543,0.645993315,0.117312589,0.967391304,1,1,0.955097907,0.951539779,1,1,152,1
461,0.999950016,0.997626113,0,0.120656282,0.301163821,0.230151884,0,0.001255493,0.013991978,0.628315783,0.315469037,0.307692308,0.477690289,0.995093445,0.649335983,0.332612411,0.304347826,0.627906977,1,0.018230925,0.020972563,1,0,321,0
462,0.999826247,0.998456973,0,0.125265001,0.320293958,0.240477871,0,0.002510986,0.002812226,0.626965201,0.276392548,0.230769231,0.49256343,0.99349468,0.541467161,0.449715701,0.304347826,0.627906977,1,0.006076975,0.011574929,1,0,299,0
463,0.999878611,0.998813056,0,0.121301502,0.293557519,0.221315975,0,0.001255493,0.015029275,0.628168063,0.316694654,0.307692308,0.489938758,0.99506588,0.654372572,0.312449855,0.293478261,0.627906977,1,0.018906144,0.020463221,1,0,307,0
464,0.999983339,0.997626113,0,0.128675454,0.309256241,0.245889211,0,0.002510986,0.004149186,0.629940701,0.341748176,0.256410256,0.497812773,0.997326203,0.700176168,0.431681027,0.293478261,0.627906977,1,0.005401756,0.010511469,1,0,274,0
465,0.999923834,0.997626113,0,0.132546779,0.267192817,0.235641649,0,0.002510986,0.002835277,0.62941313,0.331035965,0.256410256,0.482064742,0.99680247,0.679013461,0.422820665,0.282608696,0.627906977,1,0.002025658,0.007416238,1,0,193,1
466,0.999840528,0.998338279,0,0.119273666,0.316833948,0.228086686,0,0.000627746,0.013323498,0.628315783,0.320681889,0.307692308,0.475065617,0.995286399,0.665484687,0.302787177,0.304347826,0.627906977,1,0.015867657,0.025830899,1,0,331,0
467,0.99986909,0.997626113,0,0.128398931,0.281661948,0.207460853,0,0.002510986,0.001290858,0.626944099,0.273479718,0.230769231,0.495188101,0.993191466,0.541534917,0.434715875,0.282608696,0.627906977,1,0.01215395,0.013136537,1,0,221,0
468,0.238224674,0.297329377,0.597936745,0.638031155,0.72379972,0.709591405,0.617180205,0.616446955,0.588953944,0.853419714,0.662048054,0.846153846,0.78127734,0.994542147,0.709775047,0.20054418,0.717391304,0.854122622,1,0.608372721,0.614249253,1,1,230,0
469,0.999969058,0.997863501,0,0.123698037,0.31265906,0.228844796,0,0.001255493,0.013692315,0.628210269,0.312588041,0.307692308,0.480314961,0.99495562,0.656924745,0.313810305,0.315217391,0.627906977,1,0.016542876,0.029519428,1,0,334,0
470,0.999971438,0.997744807,0,0.119734538,0.294644134,0.250620866,0,0.000627746,0.01270112,0.628336886,0.312978011,0.307692308,0.496062992,0.99512101,0.657444214,0.319252102,0.304347826,0.627906977,1,0.022282242,0.020552776,1,0,354,0
471,0.999969058,0.999525223,0,0.128491105,0.285436505,0.208794082,0,0.002510986,0.004033931,0.626838584,0.266627404,0.230769231,0.47944007,0.992915817,0.506165869,0.450797084,0.293478261,0.627906977,1,0.009115463,0.013752225,1,0,301,0
472,0.000152331,0.000593472,1,0.98257904,1,0.958330066,1,0.998744507,1,0.999915589,0.907991182,1,0.973753281,0.99501075,0.786588671,0.02588342,0.97826087,1,1,0.996286293,0.994940166,1,1,272,0
473,0.238262757,0.297329377,0.597936745,0.635173749,0.728374939,0.718113612,0.617180205,0.616446955,0.58976073,0.853525228,0.607786647,0.846153846,0.795275591,0.994624842,0.569202277,0.205044127,0.717391304,0.854122622,1,0.607697502,0.607946849,1,1,256,0
474,0.999902413,0.998694362,0,0.124066734,0.290698007,0.21883251,0,0.001883239,0.013000784,0.628273577,0.317299504,0.307692308,0.496062992,0.99512101,0.660922396,0.30303136,0.293478261,0.627906977,1,0.016542876,0.017272839,1,0,253,0
475,0.833271052,0.997626113,0.060268766,0.180846161,0.334620114,0.232922908,0.14659197,0.145637163,0.147687981,0.652098677,0.342456487,0.333333333,0.473315836,0.995810133,0.623769085,0.293089615,0.336956522,0.651162791,1,0.1701553,0.168032374,1,0,224,0
476,0.999935735,0.997626113,0,0.136233754,0.286523119,0.242778344,0,0.002510986,0.003434604,0.628843354,0.315723711,0.256410256,0.484689414,0.995810133,0.642921673,0.430006628,0.27173913,0.627906977,1,0.007089804,0.01482688,1,0,184,1
477,0.833313895,0.99810089,0.060268766,0.190524472,0.333504904,0.232687632,0.14659197,0.145637163,0.12940851,0.649186486,0.268664794,0.230769231,0.474190726,0.992143999,0.424925468,0.429657795,0.315217391,0.651162791,1,0.154625253,0.151072976,1,0,151,1
478,0.000176133,0.000593472,1,0.984514702,0.956249464,0.954461088,1,0.997489014,0.995643354,0.99970456,0.905078352,1,0.983377078,0.994817796,0.77468606,0.010395228,0.989130435,1,1,0.991559757,0.989997873,1,1,343,0
479,0.99986195,0.997626113,0,0.127661536,0.296560007,0.224034716,0,0.001883239,0.000507123,0.626099985,0.263770284,0.230769231,0.489938758,0.992254259,0.487239136,0.446262253,0.282608696,0.627906977,1,0.009453072,0.013186912,1,0,210,0
480,0.999804826,0.99810089,0,0.128675454,0.303022504,0.231772671,0,0.002510986,0.001406113,0.628674531,0.311195295,0.230769231,0.491688539,0.995727438,0.636055651,0.443925071,0.282608696,0.627906977,1,0.003038488,0.015705634,1,0,245,0
481,0.999814346,0.997626113,0,0.121301502,0.293214378,0.216898021,0,0.001883239,0.013554009,0.628168063,0.310017429,0.307692308,0.485564304,0.995093445,0.671876412,0.31670562,0.304347826,0.627906977,1,0.018230925,0.023418522,1,0,227,0
482,0.999923834,0.999169139,0,0.127108489,0.308341197,0.226570465,0,0.002510986,0.003088839,0.630721506,0.359400244,0.256410256,0.490813648,0.998704449,0.774821574,0.420343949,0.304347826,0.627906977,1,0.007089804,0.009224122,1,0,211,0
483,0.476156587,0.831691395,0.626985204,0.663655636,0.668296589,0.547277338,0.507936508,0.50094162,0.454105389,0.863928926,0.580838991,0.384615385,0.706911636,0.994183803,0.452208872,0.395995395,0.652173913,0.864693446,1,0.466239028,0.473654163,1,1,280,0
484,0.595260594,0.736498516,0.238088774,0.007650475,0.019416088,0.032572609,0.29318394,0.210295041,0.087409525,0.000422057,0.009582096,0.025641026,0.028871391,0.000882077,0.044403288,0.982139743,0.02173913,0,0,0.135719109,0.13716403,0,0,186,1
485,0.595334379,0.736498516,0.238088774,0.006636556,0.034371336,0.030977963,0.29318394,0.210295041,0.087593933,0.001012936,0.023151427,0,0,0.0015712,0.052014635,0.982453692,0.032608696,0,0,0.135719109,0.127951103,0,0,150,1
486,0.999840528,0.997626113,0,0.133745046,0.274084241,0.226126055,0,0.002510986,0.002120695,0.626796379,0.273837852,0.230769231,0.476815398,0.992998511,0.525928268,0.437157707,0.282608696,0.627906977,1,0.008440243,0.014692548,1,0,297,0
487,0.23829846,0.297448071,0.597936745,0.639690294,0.710588774,0.7314459,0.617180205,0.616446955,0.591166843,0.8533142,0.630428727,0.846153846,0.789151356,0.994487017,0.625214563,0.194509366,0.695652174,0.854122622,1,0.606009453,0.603262026,1,1,163,1
488,0.999950016,0.997626113,0,0.130795465,0.275656973,0.219512195,0,0.002510986,0.0033424,0.625741237,0.252684022,0.230769231,0.484689414,0.991482441,0.476601319,0.467296892,0.27173913,0.627906977,1,0.007765024,0.010007724,1,0,202,0
489,0.000207075,0.000593472,1,0.99013734,0.946927454,0.964081249,1,1,0.953851828,0.999388018,0.837008858,0.948717949,0.980752406,0.994211368,0.580653176,0.120347438,0.967391304,1,1,0.948008103,0.948153497,1,1,247,0
490,0.999776263,0.998219585,0,0.128951977,0.308312602,0.231694246,0,0.002510986,0.005140381,0.631164665,0.365361199,0.256410256,0.477690289,0.999090358,0.780445388,0.416018418,0.282608696,0.627906977,1,0.008777853,0.015011586,1,0,297,0
491,0.238124707,0.299228487,0.597936745,0.638492027,0.706928598,0.711107626,0.617180205,0.616446955,0.58996819,0.853483023,0.649768008,0.846153846,0.779527559,0.994431887,0.669188725,0.202113929,0.706521739,0.854122622,1,0.606347063,0.607073692,1,1,263,0
492,0.238158029,0.298278932,0.597936745,0.636648539,0.725858569,0.706271404,0.617180205,0.616446955,0.590152598,0.853525228,0.694455277,0.846153846,0.796150481,0.994597277,0.789389285,0.199637214,0.706521739,0.854122622,1,0.608710331,0.615833249,1,1,219,0
493,0.99985957,0.997626113,0,0.130611116,0.294272397,0.229550623,0,0.002510986,0.002535614,0.628653428,0.311728518,0.256410256,0.485564304,0.995727438,0.623362544,0.441901838,0.282608696,0.627906977,1,0.011478731,0.013198106,1,0,201,0
494,0.999971438,0.999050445,0,0.128859803,0.30897029,0.219956605,0,0.002510986,0.001959338,0.629244308,0.32248848,0.256410256,0.487314086,0.996361431,0.666252597,0.435274008,0.293478261,0.627906977,1,0.009790682,0.011177531,1,0,276,0
495,0.999954777,0.997626113,0,0.123790211,0.301278202,0.217107155,0,0.001883239,0.014499101,0.628062549,0.318326157,0.307692308,0.489938758,0.994845361,0.656834402,0.317473053,0.282608696,0.627906977,1,0.022282242,0.026720847,1,0,221,0
496,0.238117566,0.297329377,0.597936745,0.634252005,0.713534071,0.718139754,0.617180205,0.616446955,0.589783781,0.853440817,0.63057994,0.846153846,0.795275591,0.994487017,0.60813985,0.187881536,0.717391304,0.854122622,1,0.606684673,0.60187393,1,1,143,1
497,0.999766743,1,0,0.116877132,0.279831861,0.224217708,0,0.000627746,0.01380757,0.628400194,0.317442758,0.307692308,0.494313211,0.995148575,0.653672418,0.328007814,0.293478261,0.627906977,1,0.014854828,0.020082614,1,0,388,0
498,0.476247034,0.831810089,0.626985204,0.662457369,0.664207486,0.555982537,0.507936508,0.50094162,0.452422664,0.863739,0.570301868,0.358974359,0.721784777,0.993990848,0.443152046,0.401681376,0.652173913,0.864693446,1,0.469952735,0.469008519,1,1,177,1
499,0.999878611,1,0,0.125357176,0.307426153,0.221420542,0,0.001255493,0.014061131,0.62814696,0.31616939,0.307692308,0.491688539,0.994872926,0.667743247,0.315798654,0.293478261,0.627906977,1,0.013841999,0.027039885,1,0,202,0
500,0.999988099,0.999525223,0,0.12544935,0.305024163,0.217812982,0,0.002510986,0.00290443,0.627134024,0.278565232,0.230769231,0.501312336,0.993797894,0.546865119,0.452785433,0.293478261,0.627906977,1,0.011478731,0.006196057,1,0,206,0
501,0.999876231,0.997626113,0,0.125633699,0.30087787,0.242255509,0,0.002510986,0.002881379,0.628526811,0.308513263,0.230769231,0.494313211,0.995451789,0.631312675,0.442006488,0.293478261,0.627906977,1,0.008102633,0.006498304,1,0,279,0
502,0.000168992,0.000593472,1,0.985344271,0.979325727,0.943403132,1,1,0.994813517,0.999831177,0.900016713,1,0.966754156,0.994983185,0.778661126,0.019743956,0.967391304,1,1,0.992572586,0.99532637,1,1,280,0
503,0.000147571,0.00189911,1,0.986542538,0.986903434,0.966904557,1,1,0.996150477,0.999915589,0.900231594,1,0.982502187,0.99495562,0.763235161,0.024592737,0.97826087,1,1,0.990546928,0.995320773,1,1,223,0
504,0.476308918,0.831454006,0.626985204,0.661904323,0.69091533,0.54942096,0.507936508,0.50094162,0.45299894,0.865553844,0.697726242,0.358974359,0.685914261,0.996416561,0.742140211,0.403704608,0.684782609,0.864693446,1,0.47602971,0.476643047,1,1,203,0
505,0.999914314,0.997626113,0,0.12692414,0.313087987,0.233837869,0,0.002510986,0.003665115,0.629180999,0.321652832,0.256410256,0.49256343,0.996168477,0.67332189,0.44434367,0.293478261,0.627906977,1,0.007765024,0.011793218,1,0,177,1
506,0.999980959,0.998338279,0,0.120379759,0.304738212,0.213290461,0,0.000627746,0.01290858,0.628379091,0.312221948,0.307692308,0.484689414,0.99517614,0.660018972,0.304566226,0.304347826,0.627906977,1,0.021607022,0.025892467,1,0,321,0
507,0.000168992,0.000593472,1,0.982855563,0.964885191,0.963009437,1,0.996861268,0.993591812,0.999746766,0.908739286,0.974358974,0.960629921,0.994845361,0.771433734,0.024767154,0.967391304,1,1,0.990209318,0.989219868,1,1,375,0
508,0.238124707,0.297329377,0.597936745,0.636832888,0.748019788,0.694220061,0.617180205,0.612680477,0.618989443,0.85443265,0.6837749,0.871794872,0.791776028,0.996030652,0.784894751,0.093173335,0.72826087,0.854122622,1,0.63470628,0.631001556,1,1,322,0
509,0.000168992,0.000593472,1,0.983592958,0.978067542,0.963898256,1,0.998116761,0.99555115,0.999767869,0.906924736,0.974358974,0.963254593,0.99501075,0.761541241,0,0.967391304,1,1,0.990546928,0.989494129,1,1,446,0
510,0.999888132,0.997626113,0,0.121209328,0.299076378,0.208794082,0,0.001883239,0.016089622,0.628125857,0.322512356,0.333333333,0.497812773,0.994928056,0.687957358,0.303798793,0.315217391,0.627906977,1,0.018906144,0.021772957,1,0,172,1
511,0.999976198,0.997863501,0,0.120748456,0.306854251,0.228400387,0,0.001255493,0.014383846,0.628231371,0.316400188,0.307692308,0.487314086,0.99495562,0.656518204,0.329996163,0.304347826,0.627906977,1,0.02498312,0.02271328,1,0,285,0
512,0.999804826,0.997626113,0,0.119826712,0.294672729,0.243301179,0,0.000627746,0.01491402,0.628421297,0.312723337,0.307692308,0.496062992,0.995341529,0.670814888,0.307461541,0.282608696,0.627906977,1,0.023632681,0.023759949,1,0,357,0
513,0.833330556,0.997626113,0.060268766,0.175500046,0.339452689,0.223564165,0.14659197,0.143753923,0.147042552,0.652204191,0.339241232,0.307692308,0.483814523,0.996196042,0.622933418,0.309833607,0.347826087,0.651162791,1,0.166441594,0.173159374,1,0,304,0
514,0.999950016,0.997982196,0,0.122038898,0.301335392,0.227772985,0,0.001255493,0.015259785,0.62829468,0.327438699,0.307692308,0.504811899,0.994983185,0.66993405,0.316252137,0.282608696,0.627906977,1,0.014517218,0.020910994,1,0,197,1
515,0.999792925,0.997626113,0,0.129412849,0.301192417,0.23130212,0,0.002510986,0.004425799,0.628547914,0.305099044,0.230769231,0.498687664,0.995506919,0.625892131,0.422541598,0.304347826,0.627906977,1,0.004388926,0.016567597,1,0,344,0
516,0.833259151,0.997626113,0.060268766,0.188865333,0.343341626,0.24557551,0.14659197,0.145637163,0.131483104,0.649819571,0.284780861,0.230769231,0.474190726,0.992805557,0.457539073,0.425646213,0.315217391,0.651162791,1,0.152937205,0.157045147,1,0,347,0
517,0.999940496,0.999762611,0,0.126371094,0.292242143,0.231406687,0,0.002510986,0.003411553,0.627197333,0.284327224,0.230769231,0.49256343,0.993632505,0.556486584,0.44518087,0.304347826,0.627906977,1,0.007089804,0.013237286,1,0,193,1
518,0.999961917,0.999762611,0,0.122960642,0.288667753,0.227668418,0,0.001255493,0.013185192,0.628231371,0.310709823,0.307692308,0.482939633,0.99512101,0.655501852,0.32270555,0.293478261,0.627906977,1,0.022619851,0.022310284,1,0,281,0
519,0.476175628,0.831454006,0.626985204,0.661351277,0.666380715,0.557655609,0.507936508,0.50094162,0.451823337,0.863739,0.577957995,0.358974359,0.705161855,0.994045978,0.438680098,0.391844281,0.663043478,0.864693446,1,0.470965564,0.467760352,1,1,177,1
520,0.999883371,0.997626113,0,0.130979814,0.299247948,0.231668104,0,0.002510986,0.004126135,0.629877393,0.33353495,0.256410256,0.485564304,0.997408898,0.705235342,0.431436844,0.304347826,0.627906977,1,0.008102633,0.013349229,1,0,218,0
521,0.47633748,0.831454006,0.626985204,0.660429533,0.669097252,0.539382532,0.507936508,0.50094162,0.454197593,0.865807078,0.707340172,0.358974359,0.676290464,0.99658195,0.764838739,0.392611714,0.673913043,0.864693446,1,0.464888589,0.479010646,1,1,244,0
522,0.999797685,0.999287834,0,0.118997143,0.287237997,0.227459284,0,0.001255493,0.012747222,0.628252474,0.314768685,0.307692308,0.503937008,0.99495562,0.661532207,0.31534517,0.304347826,0.627906977,1,0.015192438,0.02060315,1,0,297,0
523,0.999947636,0.997626113,0,0.128767628,0.301049441,0.231354404,0,0.002510986,0.00467936,0.629539747,0.3365592,0.256410256,0.49343832,0.997050554,0.695388021,0.437053058,0.293478261,0.627906977,1,0.005739365,0.007796845,1,0,170,1
524,0.999876231,0.997626113,0,0.126739792,0.287666924,0.232400073,0,0.002510986,0.003204094,0.627112921,0.277673874,0.230769231,0.50743657,0.993632505,0.564323787,0.440541389,0.293478261,0.627906977,1,0.008440243,0.013371618,1,0,184,1
525,1,0.999643917,0,0.115310167,0.294787109,0.225106528,0,0.001255493,0.013116039,0.628168063,0.315285991,0.307692308,0.483814523,0.995038315,0.661961333,0.311542889,0.293478261,0.627906977,1,0.020594193,0.025360737,1,0,351,0
526,0.999947636,0.997626113,0,0.116784957,0.292785451,0.243484171,0,0.001255493,0.012516712,0.628252474,0.317219919,0.307692308,0.50656168,0.994983185,0.653265878,0.319426518,0.304347826,0.627906977,1,0.016205267,0.023295385,1,0,175,1
527,0.999952396,0.999881306,0,0.124804129,0.277601441,0.229576765,0,0.002510986,0.002558665,0.626986304,0.269818784,0.230769231,0.500437445,0.992970947,0.526334809,0.443890187,0.282608696,0.627906977,1,0.004726536,0.005972171,1,0,167,1
528,0.999833388,0.997626113,0,0.128030233,0.328129021,0.229968891,0,0.002510986,0.003204094,0.630573786,0.345854788,0.256410256,0.496937883,0.998290975,0.747086458,0.433669376,0.304347826,0.627906977,1,0.002025658,0.005031848,1,0,163,1
529,0.833223449,0.997626113,0.060268766,0.179279196,0.345171714,0.238125114,0.14659197,0.143753923,0.145636439,0.652161985,0.335986184,0.307692308,0.474190726,0.996085782,0.622142922,0.308089441,0.336956522,0.651162791,1,0.167116813,0.16459012,1,0,226,0
530,0.000145191,0.002611276,1,0.990966909,0.957250293,0.961571641,1,1,0.954428104,0.999155887,0.856905238,0.948717949,0.955380577,0.994211368,0.645496431,0.119824188,0.97826087,1,1,0.957123565,0.960288142,1,1,185,1
531,0.833204407,0.997626113,0.060268766,0.17642179,0.328929685,0.22063629,0.14659197,0.143753923,0.146143562,0.652098677,0.337506267,0.307692308,0.46631671,0.996030652,0.621736381,0.30965919,0.336956522,0.651162791,1,0.162390277,0.164159138,1,0,312,0
532,0.238222294,0.297329377,0.597936745,0.637754632,0.689056647,0.709931247,0.617180205,0.616446955,0.58909225,0.853567434,0.639724316,0.846153846,0.784776903,0.994624842,0.651571958,0.192555901,0.717391304,0.854122622,1,0.61006077,0.611417089,1,1,308,0
533,0.999838148,0.997626113,0,0.126831966,0.291756026,0.221917235,0,0.001883239,0.001429164,0.625952265,0.253081949,0.230769231,0.499562555,0.991565136,0.479401933,0.463529494,0.293478261,0.627906977,1,0.004726536,0.018330703,1,0,181,1
534,0.999809586,0.997863501,0,0.128030233,0.29501587,0.203435025,0,0.002510986,0.003227145,0.626543145,0.269333312,0.230769231,0.485564304,0.992777992,0.519084832,0.449890118,0.304347826,0.627906977,1,0.008777853,0.010796924,1,0,244,0
535,0.999852429,0.999406528,0,0.133745046,0.294243802,0.223433456,0,0.002510986,0.004264441,0.629603056,0.333606577,0.256410256,0.503937008,0.997050554,0.697465896,0.430215928,0.304347826,0.627906977,1,0.009115463,0.008776349,1,0,230,0
536,0.595322478,0.73851632,0.238088774,0.003133929,0.014497727,0.012365043,0.29318394,0.210295041,0.086833249,0.000696394,0.01736556,0.025641026,0.019247594,0.001267986,0.042980396,0.984267625,0,0,0,0.13470628,0.134214326,0,0,152,1
537,0.238288939,0.299109792,0.597936745,0.642639875,0.732549827,0.71042794,0.617180205,0.616446955,0.590313955,0.85346192,0.610715394,0.846153846,0.776902887,0.994679971,0.579275454,0.200997663,0.717391304,0.854122622,1,0.609047941,0.607745352,1,1,148,1
538,0.999778644,0.997626113,0,0.122684118,0.290755197,0.21778684,0,0.001883239,0.01447605,0.628104754,0.318517163,0.307692308,0.47944007,0.995038315,0.657128015,0.306449925,0.282608696,0.627906977,1,0.017218096,0.021425933,1,0,250,0
539,0.999790545,0.998813056,0,0.119642363,0.304595236,0.218309675,0,0.001255493,0.01380757,0.628210269,0.317506427,0.307692308,0.484689414,0.99517614,0.672463637,0.309205707,0.326086957,0.627906977,1,0.020931803,0.021213241,1,0,218,0
540,0.000161852,0.000593472,1,0.985989492,0.964313288,0.943193998,1,0.998744507,0.995735559,0.999788972,0.902205315,1,0.971128609,0.994652406,0.773827807,0.015313775,0.956521739,1,1,0.986158001,0.988632166,1,1,305,0
541,0.999942876,0.997626113,0,0.130150244,0.30545309,0.236661177,0,0.002510986,0.002581716,0.630236141,0.343077254,0.256410256,0.483814523,0.997767242,0.742727437,0.426274113,0.293478261,0.627906977,1,0.010465901,0.009671894,1,0,187,1
542,0.999804826,0.997626113,0,0.126739792,0.283806583,0.214963532,0,0.002510986,0.005878014,0.62814696,0.306873801,0.230769231,0.474190726,0.994928056,0.609901527,0.429029895,0.293478261,0.627906977,1,0.003376097,0.005709104,1,0,197,1
543,0.595303437,0.736498516,0.238088774,0.002212185,0.024706185,0.027945521,0.29318394,0.210295041,0.087824443,0.000126617,0.001066446,0.025641026,0.024496938,0.000220519,0.021614419,0.988523389,0.02173913,0,0,0.128291695,0.130721698,0,0,184,1
544,0.999980959,0.997626113,0,0.125265001,0.300048612,0.235380232,0,0.001883239,0.001913236,0.626015574,0.253822095,0.230769231,0.500437445,0.99181322,0.474275002,0.462831828,0.293478261,0.627906977,1,0.004051317,0.014692548,1,0,159,1
545,0.238196112,0.297329377,0.597936745,0.643285095,0.724857739,0.729171568,0.617180205,0.616446955,0.589230556,0.853398611,0.647754495,0.846153846,0.800524934,0.994404322,0.66485229,0.197718631,0.72826087,0.854122622,1,0.604321404,0.613549608,1,1,277,0
546,0.999959537,0.999287834,0,0.128214582,0.302136056,0.20231093,0,0.002510986,0.001751879,0.628421297,0.306284868,0.230769231,0.490813648,0.995369094,0.618664739,0.431053127,0.304347826,0.627906977,1,0.004726536,0.007785651,1,0,232,0
547,0.833361499,0.999643917,0.060268766,0.18020094,0.333991021,0.245366376,0.14659197,0.145637163,0.145590337,0.652056471,0.338485169,0.307692308,0.46631671,0.995892828,0.618167856,0.304705759,0.315217391,0.651162791,1,0.165091155,0.174088502,1,0,259,0
548,0.000195174,0.000712166,1,0.985067748,0.96828801,0.957310538,1,0.997489014,0.99598912,0.999662355,0.902643035,1,0.966754156,0.995038315,0.778886982,0.009244079,1,1,1,0.990209318,0.991956879,1,1,388,0
549,0.999957157,0.998813056,0,0.13153286,0.290383461,0.245052676,0,0.002510986,0.004932921,0.629328719,0.323013744,0.256410256,0.49256343,0.99658195,0.682243202,0.434262392,0.304347826,0.627906977,1,0.006752194,0.015895938,1,0,168,1
550,0.999857189,0.997626113,0,0.128122408,0.327071002,0.218074399,0,0.002510986,0.003526808,0.629624159,0.338477211,0.256410256,0.496062992,0.997078119,0.681294607,0.426483413,0.304347826,0.627906977,1,0.011478731,0.013864168,1,0,212,0
551,0.999930975,0.999881306,0,0.124619781,0.313974436,0.20756542,0,0.001255493,0.015651653,0.628252474,0.31331227,0.307692308,0.47944007,0.99495562,0.667246364,0.330240346,0.304347826,0.627906977,1,0.020594193,0.021756165,1,0,354,0
552,0.238222294,0.297329377,0.597936745,0.636556365,0.721769466,0.718558022,0.617180205,0.616446955,0.591374303,0.853398611,0.639947155,0.846153846,0.787401575,0.994652406,0.63544584,0.19928838,0.706521739,0.854122622,1,0.606009453,0.605713582,1,1,191,1
553,0.000173753,0.001661721,1,0.988478201,0.968573961,0.965179202,1,1,0.954819971,0.999092578,0.889670596,0.948717949,0.970253718,0.993963284,0.726375463,0.117242823,0.97826087,1,1,0.952059419,0.947263548,1,1,196,1
554,0.999802445,0.997626113,0,0.124343257,0.297017529,0.229472198,0,0.001883239,0.014890969,0.628189166,0.319511982,0.307692308,0.500437445,0.994928056,0.657082844,0.324414832,0.304347826,0.627906977,1,0.015867657,0.021694597,1,0,249,0
555,0.999914314,0.997626113,0,0.12019541,0.291012553,0.22003503,0,0.001255493,0.013069937,0.628189166,0.310319854,0.307692308,0.489063867,0.994762666,0.663339055,0.321589284,0.315217391,0.627906977,1,0.016205267,0.026899956,1,0,239,0
556,0.833156804,0.999762611,0.060268766,0.180661812,0.326298933,0.244111573,0.14659197,0.145009416,0.146858144,0.652035368,0.335739469,0.307692308,0.467191601,0.995920393,0.626727798,0.302752294,0.336956522,0.651162791,1,0.15867657,0.173176165,1,0,270,0
557,0.833337697,0.999881306,0.060268766,0.177527883,0.355723314,0.238700233,0.14659197,0.145637163,0.146881195,0.651950957,0.340188299,0.307692308,0.478565179,0.995837698,0.616202909,0.307880141,0.336956522,0.651162791,1,0.169142471,0.172353382,1,0,262,0
558,0.238312741,0.297329377,0.597936745,0.637754632,0.728088988,0.712885264,0.617180205,0.616446955,0.589945139,0.853398611,0.712696278,0.846153846,0.779527559,0.994542147,0.842871985,0.197160498,0.706521739,0.854122622,1,0.603308575,0.60818193,1,1,245,0
559,0.83323773,0.997626113,0.060268766,0.182228777,0.315289812,0.227459284,0.14659197,0.145637163,0.129961735,0.65011501,0.288179163,0.230769231,0.468066492,0.993108771,0.470570964,0.43813444,0.336956522,0.651162791,1,0.147873059,0.155584288,1,0,167,1
560,0.999973818,0.997626113,0,0.121024979,0.2924995,0.233419601,0,0.000627746,0.014176387,0.628379091,0.321764252,0.307692308,0.476815398,0.995286399,0.662729244,0.317821886,0.282608696,0.627906977,1,0.021269413,0.019998657,1,0,261,0
561,0.595239172,0.736854599,0.238088774,0.007005254,0.025192302,0.015998745,0.29318394,0.210295041,0.087663086,0.000400954,0.008324645,0,0.008748906,0.000606428,0.027147891,0.993197754,0.032608696,0,0,0.130654963,0.127643259,0,0,260,0
